First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 320 	 Street_Name: Carroll Lane 	 City: Abbotsford 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 822273361 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\10\CustomerData1.csv
First_Name: Ethan 	 Last_Name: Moore 	 Street_Number: 216 	 Street_Name: Bland Street 	 City: Vancouver 	 Province: Alberta 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 304751821 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\12\CustomerData7.csv
First_Name: Alexander 	 Last_Name: Davis 	 Street_Number: 13 	 Street_Name: Admirals Way 	 City: Newmarket 	 Province: Prince Edward Island 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 307063601 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\12\CustomerData8.csv
First_Name: Jacob 	 Last_Name: Williams 	 Street_Number: 402 	 Street_Name: Bison Crescent 	 City: Blainville 	 Province: Alberta 	 Poastal_Code:  	 Country: Canada 	 Phone: 928310287 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\13\CustomerData11.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 146 	 Street_Name: Bishop Street 	 City: Maple Ridge 	 Province: Manitoba 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 125470277 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\13\CustomerData11.csv
First_Name: Liam 	 Last_Name: Taylor 	 Street_Number: 426 	 Street_Name: Aukland Place 	 City: Surrey 	 Province: Nova Scotia 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1273111690 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\13\CustomerData3.csv
First_Name: Mason 	 Last_Name: Miller 	 Street_Number: 176 	 Street_Name: Binney Street 	 City: Norfolk County 	 Province: Newfoundland and Labrador 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 383306395 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\13\CustomerData4.csv
First_Name: James 	 Last_Name: Davis 	 Street_Number: 435 	 Street_Name: Bilton Lane 	 City: Aurora 	 Province: Saskatchewan 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 802944056 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\13\CustomerData5.csv
First_Name: James 	 Last_Name: Jones 	 Street_Number: 25 	 Street_Name: Agricola Street 	 City: Granby 	 Province: Nunavut 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 1256476637 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\13\CustomerData8.csv
First_Name: Mason 	 Last_Name: Wilson 	 Street_Number: 413 	 Street_Name: Bedford Windsor Ramp 	 City: Calgary 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 257011337 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData10.csv
First_Name:  	 Last_Name: Davis 	 Street_Number: 78 	 Street_Name: Amirault Court 	 City: Mirabel 	 Province: Saskatchewan 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 600192388 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData10.csv
First_Name: Mason 	 Last_Name: Jackson 	 Street_Number: 28 	 Street_Name: Brighton Avenue 	 City: Maple Ridge 	 Province: British Columbia 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 267611498 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData10.csv
First_Name: Mason 	 Last_Name: Thomas 	 Street_Number: 353 	 Street_Name: Bedford Highway 	 City: Red Deer 	 Province: Quebec 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 336830286 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData15.csv
First_Name: Liam 	 Last_Name: Anderson 	 Street_Number: 339 	 Street_Name: Clayder Lane 	 City: Granby 	 Province: Nunavut 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 537550388 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData5.csv
First_Name: William 	 Last_Name: Moore 	 Street_Number: 68 	 Street_Name: Claymore Avenue 	 City: Saskatoon 	 Province: Newfoundland and Labrador 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 1391534067 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData7.csv
First_Name: Alexander 	 Last_Name: Williams 	 Street_Number: 42 	 Street_Name: Canterbury Close 	 City: Winnipeg 	 Province: Newfoundland and Labrador 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 175511148 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\14\CustomerData8.csv
First_Name: Mason 	 Last_Name: Moore 	 Street_Number: 344 	 Street_Name: Andrew Street 	 City: Blainville 	 Province: Quebec 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 603215409 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\15\CustomerData0.csv
First_Name: Ethan 	 Last_Name: Thomas 	 Street_Number: 160 	 Street_Name: Alm-a Ramp 	 City: Calgary 	 Province: Northwest Territories 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 1363006076 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\16\CustomerData15.csv
First_Name: Mason 	 Last_Name: Johnson 	 Street_Number: 255 	 Street_Name: Alumni Crescent 	 City: Richmond Hill 	 Province: Nova Scotia 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 315741517 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\16\CustomerData2.csv
First_Name: William 	 Last_Name: Thomas 	 Street_Number: 494 	 Street_Name: Cardiff Place 	 City: Thunder Bay 	 Province: Quebec 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 889053289 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\16\CustomerData2.csv
First_Name: Liam 	 Last_Name: Jackson 	 Street_Number: 374 	 Street_Name: Albion Road 	 City: Guelph 	 Province: British Columbia 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 243564087 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\16\CustomerData3.csv
First_Name: Mason 	 Last_Name: Jones 	 Street_Number: 287 	 Street_Name: Armstrong Court 	 City: Belleville 	 Province: Quebec 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 656289856 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\16\CustomerData5.csv
First_Name: Alexander 	 Last_Name: Jackson 	 Street_Number: 277 	 Street_Name: Aster Court 	 City: Mirabel 	 Province: British Columbia 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 709379086 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\16\CustomerData5.csv
First_Name: Mason 	 Last_Name: Williams 	 Street_Number: 77 	 Street_Name: Acadia Street 	 City: Vaughan 	 Province: Nunavut 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 180357189 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData13.csv
First_Name:  	 Last_Name: Johnson 	 Street_Number: 85 	 Street_Name: Alm-e Ramp 	 City: Longueuil 	 Province: Nunavut 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 869541917 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData14.csv
First_Name: Alexander 	 Last_Name: Brown 	 Street_Number: 424 	 Street_Name: Blowers Street 	 City: Halifax 	 Province: Northwest Territories 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 355635744 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData18.csv
First_Name: Alexander 	 Last_Name: Thomas 	 Street_Number: 222 	 Street_Name: Bromley Road 	 City: Burnaby 	 Province: Nova Scotia 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 218297910 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData19.csv
First_Name: Mason 	 Last_Name:  	 Street_Number: 172 	 Street_Name: Birch Street 	 City: Victoria 	 Province: Alberta 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 1386990875 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData19.csv
First_Name: James 	 Last_Name: Thomas 	 Street_Number: 13 	 Street_Name: Birchview Drive 	 City: Regina 	 Province: Alberta 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 629801434 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData2.csv
First_Name: Ethan 	 Last_Name: Davis 	 Street_Number: 98 	 Street_Name: Bayne St Ramp 	 City: Coquitlam 	 Province: Prince Edward Island 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 634902180 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData26.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 99 	 Street_Name: Cartaret Street 	 City: Norfolk County 	 Province: Nova Scotia 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 854198711 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData26.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 222 	 Street_Name: Autumn Drive 	 City: Regina 	 Province: Prince Edward Island 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 393287971 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData3.csv
First_Name: William 	 Last_Name: Miller 	 Street_Number: 245 	 Street_Name: Beachstone Drive 	 City: Caledon 	 Province: Nunavut 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 546423946 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData35.csv
First_Name: William 	 Last_Name: Miller 	 Street_Number: 370 	 Street_Name: Bridges Street 	 City: Saint-J̩r̫me 	 Province: Saskatchewan 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 1178362105 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData35.csv
First_Name: Ethan 	 Last_Name:  	 Street_Number: 53 	 Street_Name: Chessvale Close 	 City: Richmond 	 Province: Nunavut 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 254579358 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData4.csv
First_Name:  	 Last_Name:  	 Street_Number: 119 	 Street_Name: Allan Street 	 City: Vaughan 	 Province: Newfoundland and Labrador 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 1362018605 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData4.csv
First_Name: Alexander 	 Last_Name: Thomas 	 Street_Number: 103 	 Street_Name: Alm-../../view.php?place=Alm-# Ramp, Halifax, ns, CANADA Ramp 	 City: Strathcona County 	 Province: Prince Edward Island 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 877741524 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData5.csv
First_Name:  	 Last_Name: Davis 	 Street_Number: 72 	 Street_Name: Armcrescent East Drive 	 City: Strathcona County 	 Province: Prince Edward Island 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 1146008755 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData6.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 419 	 Street_Name: Canary Crescent 	 City: Cape Breton 	 Province: Alberta 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 871545179 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData8.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 80 	 Street_Name: Bald Eagle Place 	 City: Aurora 	 Province: Quebec 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 1339081056 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\17\CustomerData9.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 369 	 Street_Name: Broadholme Lane 	 City: Winnipeg 	 Province: New Brunswick 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 784330062 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData1.csv
First_Name: Alexander 	 Last_Name: Miller 	 Street_Number: 328 	 Street_Name: Chester Avenue 	 City: Airdrie 	 Province: Prince Edward Island 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 871307345 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData10.csv
First_Name: William 	 Last_Name: Jackson 	 Street_Number: 474 	 Street_Name: Bright Place 	 City: Repentigny 	 Province: Newfoundland and Labrador 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 1176911788 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData11.csv
First_Name: Mason 	 Last_Name: Thomas 	 Street_Number: 161 	 Street_Name: Anchor Drive 	 City: North Vancouver 	 Province: Manitoba 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 367804461 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData15.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 245 	 Street_Name: Canary Crescent 	 City:  	 Province: Northwest Territories 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 596061657 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData6.csv
First_Name: William 	 Last_Name: Johnson 	 Street_Number: 131 	 Street_Name: Cedarbank Terrace 	 City: Vancouver 	 Province: Manitoba 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 890236952 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData6.csv
First_Name: Ethan 	 Last_Name: Johnson 	 Street_Number: 215 	 Street_Name: Castle Hill Drive 	 City:  	 Province:  	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 724280872 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\18\CustomerData8.csv
First_Name: Mason 	 Last_Name:  	 Street_Number: 63 	 Street_Name: Bridges Street 	 City: Trois-Rivi̬res 	 Province: Prince Edward Island 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 1355344492 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\19\CustomerData1.csv
First_Name: Ethan 	 Last_Name: Thomas 	 Street_Number: 374 	 Street_Name: Alm-a Ramp 	 City: Guelph 	 Province: British Columbia 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 565124306 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData11.csv
First_Name: Alexander 	 Last_Name: Wilson 	 Street_Number: 286 	 Street_Name: Armshore Drive 	 City: Cape Breton 	 Province: New Brunswick 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 573930200 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData13.csv
First_Name: Alexander 	 Last_Name: Wilson 	 Street_Number: 288 	 Street_Name: Briarwood Crescent 	 City: Saskatoon 	 Province: Nova Scotia 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 100544672 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData14.csv
First_Name: Jacob 	 Last_Name: Brown 	 Street_Number: 131 	 Street_Name: Acorn Road 	 City:  	 Province: Nunavut 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 1234870982 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData14.csv
First_Name: Liam 	 Last_Name: Williams 	 Street_Number: 18 	 Street_Name: Bauer Street 	 City: Burnaby 	 Province: Quebec 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 677171637 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData17.csv
First_Name: James 	 Last_Name: Anderson 	 Street_Number: 439 	 Street_Name: Basinview Drive 	 City: Saint-J̩r̫me 	 Province: Prince Edward Island 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 200332744 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData17.csv
First_Name: Ethan 	 Last_Name: Johnson 	 Street_Number: 322 	 Street_Name: Cavendish Road 	 City: Port Coquitlam 	 Province: Prince Edward Island 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 577963852 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData18.csv
First_Name: Alexander 	 Last_Name: Thomas 	 Street_Number: 429 	 Street_Name: Brook Street 	 City: Burnaby 	 Province: Saskatchewan 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 1367092173 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData20.csv
First_Name: Jacob 	 Last_Name: Moore 	 Street_Number: 195 	 Street_Name: Alm-a Ramp 	 City: Port Coquitlam 	 Province: Quebec 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 410592110 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData25.csv
First_Name: Jacob 	 Last_Name: Brown 	 Street_Number: 263 	 Street_Name: Blink Bonnie Terrace 	 City:  	 Province: Manitoba 	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 561266834 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData25.csv
First_Name: William 	 Last_Name: Miller 	 Street_Number: 216 	 Street_Name: Barrington Street 	 City: Coquitlam 	 Province:  	 Poastal_Code: B3V 2V1 	 Country: Canada 	 Phone: 1378208939 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData5.csv
First_Name: Alexander 	 Last_Name: Wilson 	 Street_Number: 63 	 Street_Name: Chelmsford Place 	 City: St. John's 	 Province:  	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 1189017151 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData5.csv
First_Name: James 	 Last_Name: Taylor 	 Street_Number: 89 	 Street_Name: Circle Drive 	 City: Quebec City 	 Province: New Brunswick 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 226155363 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData5.csv
First_Name: Jacob 	 Last_Name: Miller 	 Street_Number: 409 	 Street_Name: Beaufort Avenue 	 City: Burnaby 	 Province: New Brunswick 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 205639876 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData6.csv
First_Name: Ethan 	 Last_Name: Wilson 	 Street_Number: 30 	 Street_Name: Athlone Avenue 	 City: Burlington 	 Province: Nunavut 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 641498609 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData9.csv
First_Name: Alexander 	 Last_Name: Brown 	 Street_Number: 352 	 Street_Name: Borden Street 	 City: Grande Prairie 	 Province: Prince Edward Island 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 1260302185 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\2\CustomerData9.csv
First_Name: Ethan 	 Last_Name: Brown 	 Street_Number: 293 	 Street_Name: Churchill Drive 	 City: Maple Ridge 	 Province: New Brunswick 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 328943681 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData10.csv
First_Name: Mason 	 Last_Name: Jackson 	 Street_Number: 24 	 Street_Name: Birchview Drive 	 City: Thunder Bay 	 Province: British Columbia 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 369141783 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData12.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 146 	 Street_Name: Belmont On The Arm 	 City: Winnipeg 	 Province: Yukon 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 691006121 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData3.csv
First_Name: William 	 Last_Name: Jackson 	 Street_Number: 386 	 Street_Name: Braemount Drive 	 City: Whitby 	 Province: Yukon 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 1225926409 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData4.csv
First_Name: Mason 	 Last_Name: Wilson 	 Street_Number: 330 	 Street_Name: Attenborough Court 	 City: Repentigny 	 Province: Northwest Territories 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 303212192 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData5.csv
First_Name: Liam 	 Last_Name: Brown 	 Street_Number: 432 	 Street_Name: Bell Road 	 City: Longueuil 	 Province: Newfoundland and Labrador 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 188383590 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData7.csv
First_Name:  	 Last_Name: Johnson 	 Street_Number: 210 	 Street_Name: Aster Court 	 City: Brantford 	 Province: Nova Scotia 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 1197382093 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2018\12\20\CustomerData9.csv
